FeatureType,FeatureLabel,FeatureID,OutputItem,Actual,Nominal,Deviation,UpperTol,LowerTol,PassFail
Plane,니들서포트면,9,Flatness,,,0.0014,,,
Plane,면-2,10,Flatness,,,0.0006,,,
Plane,니들베이스면,11,Flatness,,,0.0022,,,
Distance,베이스두께1,16,SC,1.0124,,,,,
Distance,베이스면두께2,17,SC,1.0071,,,,,
Distance,베이스두께3,18,SC,1.0001,,,,,
Distance,베이스두께4,19,SC,1.0052,,,,,
Distance,서포트두께1,24,SC,0.4627,,,,,
Distance,서포트두께2,25,SC,0.4506,,,,,
Distance,서포트두께3,26,SC,0.4470,,,,,
Distance,서포트두께4,27,SC,0.4606,,,,,
Circle,니들내경,28,Diameter,9.9427,,,,,
Circle,니들내경,28,Radius,4.9713,,,,,
Distance,k,73,LC,0.7996,,,,,
Distance,l,74,LC,1.5906,,,,,
Distance,m,75,LC,2.3861,,,,,
Distance,n,76,LC,3.1795,,,,,
Distance,o,77,LC,3.9770,,,,,
Distance,p,78,LC,0.7946,,,,,
Distance,q,79,LC,1.5915,,,,,
Distance,r,80,LC,2.3886,,,,,
Distance,s,81,LC,3.1575,,,,,
Distance,t,82,LC,3.9765,,,,,
Distance,u,83,LC,0.7956,,,,,
Distance,v,84,LC,1.5909,,,,,
Distance,w,85,LC,2.3886,,,,,
Distance,x,86,LC,3.1802,,,,,
Distance,y,87,LC,3.9739,,,,,
Distance,z,88,LC,0.7962,,,,,
Distance,label1,89,LC,1.5901,,,,,
Distance,label2,90,LC,2.3859,,,,,
Distance,label3,91,LC,3.1802,,,,,
Distance,label4,92,LC,3.9763,,,,,
Circle,MN_out_Diameter,93,Diameter,13.6426,,,,,
Circle,MN_out_Diameter,93,Radius,6.8213,,,,,
Distance,cplusd,99,LC,10.4995,,,,,
Distance,aplusb,101,LC,12.9099,,,,,
